,ABAB,ABCA,ABCB,ABCD,Total_Passes,High_pass_Ratio_Total,Low_pass_Ratio_Total,High_pass_Ratio_Zone2,Low_pass_Ratio_Zone2,High_pass_Ratio_Zone1,Low_pass_Ratio_Zone1,High_pass_Ratio_Zone3,Low_pass_Ratio_Zone3,Backward Pass_Zone_1 Ratio,Backward Pass_Zone_2 Ratio,Backward Pass_Zone_3 Ratio,Forward Pass_Zone_1 Ratio,Forward Pass_Zone_2 Ratio,Forward Pass_Zone_3 Ratio,Side Pass_Zone_1 Ratio,Side Pass_Zone_2 Ratio,Side Pass_Zone_3 Ratio,Backward Pass Ratio,Forward Pass Ratio,Side Pass Ratio,Total Shots,Far Shots Ratio,Middle Distance Shots Ratio,Near Shots Ratio,Connectivity,labels,names
25,0.03343114614248054,0.09160081937801394,0.0924005597093388,0.7825674747701665,453.52941176470586,0.14288054609829426,0.8374232801432654,0.09162089384653227,0.8891870442739398,0.16823550674814863,0.829267211962341,0.2095674315652254,0.7321304631165093,0.03244180009031877,0.07648114653825225,0.03640643449872889,0.15445363739465215,0.1455004919655893,0.03926400330609697,0.17762506108335843,0.22027048624965598,0.11755693887334687,0.1453293811273,0.33921813266633855,0.5154524862063613,13.0,0.32343539899580215,0.4237011231501227,0.2528634778540751,8.148674854557207,2,Hoffenheim
26,0.0340043987901542,0.09218701488970243,0.09323590672754786,0.7805726795925954,512.7368421052631,0.13572796818151459,0.8496541072060088,0.08695552339559047,0.9015774752804243,0.16308276034831776,0.8346672210913895,0.20445925865110556,0.7583917574252365,0.021166982540183066,0.07455343100240895,0.05342005322449459,0.11536539493967694,0.15838540141632468,0.04826339670167474,0.13939343484659011,0.25413742040466264,0.1353144849239839,0.14914046676708673,0.3220141930576764,0.5288453401752368,14.68421052631579,0.29511763176623856,0.38852901699263925,0.3163533512411221,7.654954694428378,0,Milan
27,0.034214411141303025,0.09218598124016655,0.0926756534933414,0.7809239541251889,502.2894736842105,0.14194474320999917,0.8374464135879931,0.09734007603258427,0.8870703487442305,0.14754350292647606,0.8505556695897634,0.22537758488562468,0.7226829224297677,0.025191371749625588,0.07573955823733458,0.054230013970850165,0.10888580258559767,0.16877325469822133,0.05294319745264254,0.12846629045734737,0.2516613346979916,0.13410917615038884,0.15516094395781044,0.3306022547364616,0.5142368013057279,15.710526315789474,0.28630353825887117,0.43505694252715843,0.27863951921397034,7.74774348458559,0,Roma
28,0.028602968555501807,0.08933605054354582,0.08967578902397096,0.7923851918769813,566.2894736842105,0.10887636831248848,0.8771989960125319,0.07001904554129298,0.921066125414769,0.12665156767335203,0.8727271816207124,0.17239225790454907,0.7802684644535642,0.021167818650862452,0.07572226631166357,0.04356862590501,0.11130906334601826,0.14070582469808346,0.03779437366650977,0.16872238029251874,0.27563420673274336,0.1253754403965901,0.1404587108675361,0.28980926171061155,0.5697320274218524,12.657894736842104,0.287429859908181,0.4119852176006578,0.3005849224911612,8.168498168498168,0,Juventus
29,0.034644531782062664,0.0964653864916808,0.09781528751790819,0.7710747942083482,538.1578947368421,0.11908448986344923,0.8628710870338242,0.07102374168037325,0.9128601329309662,0.10535925565208867,0.893000354144272,0.23605616773362603,0.7219862969766203,0.021675982011508547,0.07304552117745172,0.04651891906842265,0.116046488158298,0.15697742741198314,0.050971957605887484,0.13885313079633765,0.26229881829194496,0.13361175547816548,0.141240422257383,0.3239958731761687,0.5347637045664482,14.105263157894736,0.3035834819194749,0.43993153513688255,0.25648498294364247,7.819982648930018,0,Internazionale
30,0.028975360911044485,0.09047630396740161,0.09049807099664049,0.7900502641249133,476.7368421052632,0.13426577739998755,0.8392293639001579,0.08367354569221577,0.8943713837643941,0.16532804608812865,0.8332309152789062,0.1886346292320903,0.7428877681716738,0.023874893830058763,0.0666653006161982,0.05009677535115866,0.13390591946066419,0.15407517613088498,0.049652317710199546,0.14811924153405936,0.23417265729103667,0.13943771807573935,0.14063696979741572,0.3376334133017488,0.5217296169008354,13.342105263157896,0.28825887689338886,0.431606392290562,0.28013473081604906,7.981974166184693,0,Lazio
31,0.03586628665582179,0.09929662882685707,0.09942618492604739,0.7654108995912736,398.86842105263156,0.14678254547240147,0.8360858802834713,0.0910347800218458,0.8948648779230506,0.1932700294203069,0.8054806748157397,0.19925119183231002,0.7461150300972752,0.02782967072801033,0.08206154058807692,0.04126152380103258,0.15380716017181506,0.15952457867301947,0.04262919207135006,0.15339098849618332,0.23423515535002395,0.10526019012048793,0.15115273511711994,0.3559609309161847,0.49288633396669523,7.842105263157895,0.36384456187087766,0.3645261171576961,0.2716293209714262,7.244746481588587,2,Bologna
32,0.03529672802961815,0.0871584523610864,0.0868178251023076,0.7907269945069878,490.3157894736842,0.1283843580536921,0.8518660708066478,0.0807078606632063,0.9068237416216401,0.17833068231101157,0.820217144952241,0.1601198028827648,0.7863336297880065,0.016457055329596584,0.06404086999239755,0.045062865449110166,0.11691922761929884,0.16240821968306393,0.05785496666364148,0.1455930392722589,0.23475248297163476,0.15691127301899738,0.1255607907711044,0.3371824139660044,0.5372567952628912,13.81578947368421,0.2173670001757564,0.4657902107277864,0.31684278909645713,7.7820994794679,0,Atalanta
33,0.034231923241128254,0.09184352972016649,0.09168891207004955,0.7822356349686556,370.89473684210526,0.19269448192966998,0.7904790227082408,0.14260905653876038,0.8417885617084928,0.22457214820878202,0.7739322864683299,0.2576129810408187,0.695952114528588,0.025444468024090415,0.07591992860365253,0.039722151886626554,0.15399365634450102,0.16842509599683667,0.043045668567205125,0.15254306773145618,0.22311477273300676,0.1177911901126244,0.1410865485143696,0.36546442090854286,0.49344903057708744,8.605263157894736,0.22661260523102625,0.47441582540266747,0.272655779892622,6.891507615191826,1,Cagliari
34,0.036556372703927455,0.10292507037929816,0.10331791451491208,0.7572006424018621,707.2105263157895,0.08706618891867328,0.8945793195847074,0.05823685277132739,0.930224509552225,0.09997632144919051,0.8988143684791637,0.13344174935426426,0.8183507674839896,0.018070967117216882,0.08629678503340814,0.06354266092882364,0.08610301482500977,0.17651105423554428,0.04985956572192366,0.10450448708937393,0.2808029776866459,0.13430848736205345,0.16791041307944876,0.3124736347824778,0.5196159521380734,15.921052631578947,0.4375957023737016,0.35610560245949385,0.2062986951668045,8.306535569693464,0,Napoli
35,0.03572587968287652,0.09017272335693924,0.09045100139357097,0.7836503955666131,352.55263157894734,0.18708822387963706,0.7998722280173752,0.12122187581071371,0.8676895244733099,0.23007344934221796,0.7686054162807328,0.2608526561971606,0.6981081397276689,0.03248012994218372,0.07734860612389285,0.0357663491686568,0.1714576851138747,0.15290272728550147,0.044449523961526925,0.16887064475436753,0.21055394130856647,0.10617039234142915,0.14559508523473344,0.3688099363609032,0.4855949784043633,8.236842105263158,0.2687466214555998,0.4053531500319426,0.3259002285124576,7.1516772700983235,2,Hellas Verona
36,0.03355528312454024,0.08571884679360516,0.08553357821525336,0.7951922918666011,331.44736842105266,0.2050030275496904,0.7798335643729901,0.14094362649410727,0.8477349437643737,0.26444724510599804,0.7345586769031898,0.2472304481656567,0.704328531023298,0.024490475219158005,0.06685507837022542,0.03789825337666641,0.16962326115787235,0.1777314084825039,0.04886300867411592,0.1377264864987437,0.21701669639833887,0.11979533182237509,0.12924380696604992,0.3962176783144922,0.47453851471945774,9.552631578947368,0.33736833658619547,0.4076593194342094,0.25497234397959506,6.695440524387894,1,Crotone
37,0.03110705612611966,0.08521607332374487,0.08684817945352535,0.7968286910966099,360.13157894736844,0.1690447191760541,0.8159940596201702,0.10134905858246515,0.8837961936988767,0.22083448841419775,0.7766557641007171,0.23597978492031943,0.7272402897749369,0.030716857763858813,0.08067001702708498,0.046163776175149246,0.15606757564972507,0.1557087595320349,0.03938292966724475,0.15327366174681153,0.2251377108587392,0.11287871157935109,0.15755065096609314,0.35115926484900484,0.49129008418490194,8.789473684210526,0.32528110841415386,0.4241567276621049,0.2505621639237412,6.858475734791523,2,SPAL
38,0.03834130416943407,0.09885301134011665,0.09984331958229697,0.7629623649081522,412.44736842105266,0.14382369151322405,0.8432602676937925,0.08855565176546025,0.9009904715039497,0.17303297696734268,0.825983822917269,0.22578048722344987,0.727855569529441,0.030714795878969164,0.08061778470558281,0.0373651237265824,0.15488188487401822,0.1474795863933301,0.039008589841132,0.17574335276456376,0.22795431036358837,0.10623457145223285,0.14869770431113447,0.3413700611084804,0.5099322345803851,11.026315789473685,0.33239778367487344,0.4109044056218979,0.2566978107032286,7.148409485251591,2,Benevento
39,0.03203094863328703,0.08702854096657972,0.08796838150401176,0.7929721288961213,351.36842105263156,0.1995197766371839,0.7841853149410568,0.13722111960318367,0.8494334592576438,0.24434252197496528,0.7541798573836778,0.24358176093712722,0.7145810286592148,0.023606383378357215,0.0605402740390535,0.04787999299681826,0.16089100041877094,0.16882213686715822,0.057609698106418285,0.13518721120449362,0.20036450583100085,0.14509879715792873,0.1320266504142291,0.3873228353923475,0.4806505141934233,11.263157894736842,0.3597119447188699,0.3912325170981681,0.24905553818296197,6.727965017438701,1,Sassuolo
40,0.033225761781054616,0.09527578622482884,0.09637102360740094,0.7751274283867154,486.8157894736842,0.09013567158300857,0.8907566974878275,0.052147487930641064,0.9325089590627216,0.11884277186378221,0.8795857197876716,0.1317603664606487,0.8128431134077231,0.020784474542957267,0.07603337615395012,0.04291616582529936,0.11689878377376212,0.1569852366812391,0.04878289679926527,0.1574879946738287,0.2609084713462947,0.11920260020340301,0.13973401652220688,0.3226669172542666,0.5375990662235265,13.263157894736842,0.29378450135130924,0.42682981453757074,0.27938568411111997,7.314295353769038,0,Olympique Lyonnais
41,0.03775587350383305,0.09837688487378754,0.0989025447278151,0.7649646968945641,629.1578947368421,0.07696449989489251,0.8980867578650852,0.04946119543701889,0.93537426243514,0.05143172583009221,0.9465605709370323,0.17156625503534392,0.7538807356727539,0.017219485167422548,0.07310980828584877,0.04545826992264927,0.08356989726130479,0.1635414521141183,0.0488917169980288,0.13103027740974554,0.3107122663612792,0.12646682647960236,0.13578756337592068,0.29600306637345203,0.5682093702506272,14.68421052631579,0.2507387796261945,0.49442545004872757,0.25483577032507787,8.248843262001158,0,PSG
42,0.03307534619081388,0.09167247625176425,0.09164086504139349,0.7836113125160282,362.1578947368421,0.18260260491618668,0.7979209426483891,0.12222669778065634,0.85958996631462,0.23760324582681253,0.7607161603128517,0.22222128020365017,0.7334050567265166,0.02246545264248666,0.0682606542668568,0.047375593834748785,0.15360840967318318,0.18051747319456016,0.055960455923568124,0.12459578632233274,0.20148206018455694,0.1457341139577062,0.1381017007440924,0.39008633879131155,0.471811960464596,11.394736842105264,0.3308567937739002,0.41366063226446786,0.2554825739616318,7.3745684140420975,1,Nantes
