,ABAB,ABCA,ABCB,ABCD,Total_Passes,High_pass_Ratio_Total,Low_pass_Ratio_Total,Smart_pass_Ratio_Total,High_pass_Ratio_Zone2,Low_pass_Ratio_Zone2,High_pass_Ratio_Zone3,Low_pass_Ratio_Zone3,High_pass_Ratio_Zone1,Low_pass_Ratio_Zone1,Backward Pass_Zone_1 Ratio,Backward Pass_Zone_2 Ratio,Backward Pass_Zone_3 Ratio,Forward Pass_Zone_1 Ratio,Forward Pass_Zone_2 Ratio,Forward Pass_Zone_3 Ratio,Side Pass_Zone_1 Ratio,Side Pass_Zone_2 Ratio,Side Pass_Zone_3 Ratio,Backward Pass Ratio,Forward Pass Ratio,Side Pass Ratio,Short Ratio,Middle Ratio,Long Ratio,average_pass_length,labels,names
34,0.0338651332798369,0.07984957528307766,0.07967804657014683,0.8066072448669385,292.61764705882354,0.1296197745490048,0.8508497667872175,0.019530458663777686,0.08295486027552171,0.894576292683272,0.14984441643310498,0.7914781817554839,0.16667130288823467,0.8305354744088149,0.037731008957043066,0.07531319745328452,0.038244187860550866,0.17842002395993042,0.14147456656357782,0.03316443147654715,0.1961462781125539,0.2044795209960085,0.09502678462050339,0.15128839427087856,0.3530590220000555,0.4956525837290659,0.32056585211072286,0.3360192517333794,0.3434148961558977,24.576808223298467,0,Hoffenheim
35,0.03574596544491306,0.08311710203597765,0.08373646325397065,0.7974004692651385,301.2352941176471,0.12387390594925986,0.8539233019860725,0.02220279206466762,0.08171211472759898,0.8957637980148672,0.11945243123982374,0.8194752999786847,0.19321343483308104,0.8065474451286597,0.024355594104154926,0.07669881012336825,0.045718764796913336,0.16126266598709324,0.18656441344864338,0.04483938985499802,0.12897699836714438,0.22950481143047508,0.10207855188720906,0.1467731690244366,0.39266646929073473,0.46056036168482856,0.3562289459777941,0.3238301114351593,0.31994094258704664,23.728477286159677,0,RB Leipzig
36,0.03668987041098588,0.08114665753990029,0.08123900621261561,0.8009244658364981,300.5263157894737,0.121245500022104,0.8663344282110095,0.0124200717668865,0.0782456317018179,0.9095520429435464,0.16217794847456282,0.8047336083106853,0.15720074769730844,0.840327956598499,0.028002387332785084,0.07389222600191012,0.05116019838156285,0.14590480004705392,0.15144004637945646,0.03593817891831668,0.17386294545719175,0.23398737823327398,0.10581183924844885,0.15305481171625815,0.3332830253448272,0.5136621629389146,0.3361585791342547,0.3399834976532503,0.32385792321249496,23.71521685745648,2,Milan
37,0.03374766030487099,0.08185848697777513,0.08296746752002518,0.8014263851973286,299.3157894736842,0.12906724525843935,0.8525211264059195,0.018411628335640938,0.09259135424129107,0.8895949013912545,0.18276035501671817,0.7733239724288601,0.1444685344373637,0.85328114326874,0.03159606921268634,0.07312768374471108,0.053473591241126335,0.13464283661842677,0.16050795187479544,0.04443908705445582,0.1520465507496965,0.23518848692425323,0.11497774257984811,0.15819734419852385,0.3395898755476781,0.502212780253798,0.3006584660622713,0.3514236091941409,0.34791792474358774,24.839167373522596,2,Roma
38,0.034269157596255886,0.0811189708237042,0.08049224411844418,0.8041196274615956,298.1578947368421,0.10162904083987025,0.8862019665972718,0.012168992562857783,0.06658112904772369,0.9247078070042066,0.13536083242097946,0.8169274853352276,0.1273337456070497,0.8718004396324414,0.028562446801333703,0.07350103682177052,0.041711813511611705,0.1430886765593182,0.1292265066299158,0.03140456875524805,0.20236424679862375,0.24731642113991692,0.10282428298226096,0.14377529713471604,0.3037197519444822,0.5525049509208018,0.3198171565942557,0.34772233288378385,0.3324605105219604,23.561708389839442,2,Juventus
39,0.034537815446239226,0.08224772968954404,0.083938009759639,0.7992764451045776,308.5,0.10742753933674234,0.8767185714530216,0.015853889210236033,0.0722522264664654,0.9104819521912088,0.1928365598790429,0.7660742035514528,0.1066980039392244,0.8916994401885758,0.028303838212017395,0.07228576250125818,0.04099341209516117,0.15099659879304098,0.14920300584573484,0.0397585516637798,0.17560269104252849,0.2395603419285088,0.10329579791796994,0.14158301280843685,0.3399581563025557,0.5184588308890073,0.3496313030855373,0.34420339263236494,0.3061653042820977,22.872563021240243,2,Internazionale
40,0.031755005907890446,0.08051579079427601,0.08001438348909476,0.8077148198087386,299.94736842105266,0.12247814596911277,0.8541786201398144,0.023343233891072738,0.07651281429319129,0.8975973833862617,0.15111551436515255,0.7897676160367899,0.16269640494400792,0.8355064819671575,0.03101069220343979,0.06389205825059649,0.04699008692330248,0.16754252600230157,0.1524046343149744,0.03761644215054832,0.17807617976116707,0.21698027946287962,0.10548710093078989,0.14189283737733885,0.35756360246782437,0.5005435601548367,0.32869149084311033,0.33776895032309556,0.333539558833794,24.29327299134198,2,Lazio
41,0.03702500033235268,0.08567045511498533,0.08637661804514792,0.7909279265075139,262.5,0.17044092145651302,0.819752819202996,0.00980625934049086,0.11343134996749721,0.8781431524162101,0.19794530320997272,0.7684090371274586,0.22706969495461338,0.7726170218373666,0.031513716922751005,0.06788309205476155,0.043332516815795454,0.17410853577649643,0.16045646036308253,0.036476780713479665,0.16282186311525285,0.22276270567784104,0.1006443285605391,0.14272932579330808,0.3710417768530587,0.48622889735363306,0.33650069237603375,0.3172516102695642,0.346247697354402,24.626038533482085,0,Chievo
42,0.03726413142606017,0.0841870733194913,0.08436507020005406,0.7941837250543944,253.18421052631578,0.1396294353355448,0.8453819200926855,0.014988644571769474,0.08410241086863397,0.900431119902453,0.1754922242105329,0.7712811754558048,0.18479066257292542,0.8142277659707727,0.034056315005977715,0.07942703160928773,0.03526672689284907,0.1870293379368105,0.15062237327201908,0.032445865098397864,0.1842794165269149,0.2161171700937022,0.0807557635640406,0.14875007350811462,0.37009757630722756,0.4811523501846578,0.33287100411882614,0.3233431798119671,0.34378581606920666,24.15401265789088,0,Bologna
43,0.03548768571614086,0.07784869891378535,0.07778708190052148,0.8088765334695522,304.9736842105263,0.1249272871917508,0.8585301822480572,0.01654253056019192,0.08160371009702957,0.9074457536135828,0.13475859462382078,0.81203908683695,0.17706908539606622,0.8216609113200714,0.02166113375042967,0.06413627655135294,0.04277144963562895,0.14736006490908596,0.15949755253830064,0.04649238526442539,0.17443528245793127,0.2170299335962097,0.1266159212966351,0.12856885993741166,0.3533500027118121,0.5180811373507762,0.32626362567202954,0.3307029435328299,0.3430334307951404,24.23147388757772,2,Atalanta
44,0.03403010933474455,0.08333813079404784,0.08286609575135336,0.7997656641198541,260.0,0.17704727591986863,0.8075723786781054,0.015380345402025852,0.1321552124899857,0.8520607813644776,0.20614448464836121,0.7468417990350771,0.2224783409599152,0.7763811907406848,0.029549724891562778,0.07781321096752597,0.03903810426365502,0.17726825005103483,0.1652325488155172,0.033335577294700915,0.17060167070995721,0.20570907261486496,0.10145184039118077,0.14640104012274385,0.37583637616125304,0.47776258371600305,0.34020407710298906,0.3162552877840696,0.3435406351129413,24.397046390172438,0,Cagliari
45,0.034842983944695406,0.08029803350595617,0.08003772951419545,0.8048212530351528,260.1578947368421,0.14915085678029802,0.8383403595667019,0.01250878365299993,0.09799922703520707,0.8896716646661849,0.1695738714036312,0.7908450895201696,0.19888682867061624,0.8001446708452776,0.0327099608898421,0.07106325438545255,0.03835719668519099,0.16974137603554576,0.1545200523434222,0.036988280672708075,0.189967185434536,0.20651513260057938,0.10013756095272253,0.14213041196048573,0.36124970905167614,0.4966198789878381,0.3453367146551687,0.318152265281445,0.3365110200633862,23.81467702945606,0,Torino
46,0.03384148744269585,0.08913137052528132,0.08896877627529909,0.7880583657567236,404.6842105263158,0.07754403641127794,0.9069183055440754,0.01553765804464668,0.053219233985083776,0.935280196288797,0.11534652263309375,0.8404258549836767,0.09011296806634254,0.9085302455725723,0.025621376009381813,0.08513195956521391,0.055585710039892995,0.10969603441745059,0.16626383874258122,0.040498278391951525,0.13217698056902397,0.27302548245877434,0.11200033980572932,0.16633904561448878,0.3164581515519834,0.5172028028335277,0.3854552595424783,0.3516943054483989,0.26285043500912275,21.61227300465158,2,Napoli
47,0.03721224587153504,0.08289467603502994,0.08499677420589641,0.7948963038875384,244.47368421052633,0.17367648733479757,0.8150925684282077,0.011230944236994717,0.10932216474890168,0.8792847615440395,0.22581486381604235,0.7352366347759483,0.2221009714259331,0.7766477212152645,0.037081880140520974,0.07736869873736248,0.03193095666347944,0.19701866344230345,0.1498171408767358,0.03435245048218152,0.18839494659227982,0.19642856846995596,0.08760669459518015,0.14638153554136302,0.38118825480122087,0.472430209657416,0.3312643441397787,0.31468509649247567,0.3540505593677456,24.827849552224734,0,Hellas Verona
48,0.03410518622662194,0.08177528240365887,0.08115929178103541,0.8029602395886837,244.6578947368421,0.1916492762882179,0.7947382694323718,0.013612454279410251,0.12846255577580146,0.8611177287311687,0.20113583110380948,0.7489927167566012,0.25846797671988303,0.740665024778425,0.02814098674863728,0.06587347044670817,0.03885658998371061,0.19184046851748862,0.1730348253696537,0.04035040123390027,0.15481897477241185,0.20456485087161685,0.10251943205587231,0.13287104717905615,0.4052256951210427,0.4619032576999011,0.32635269457269467,0.32021030206284096,0.3534370033644643,25.29817794472608,1,Crotone
49,0.03493261682399965,0.07384677634050113,0.07509047128315324,0.8161301355523459,233.97368421052633,0.16117787571157396,0.8251731945631119,0.013648929725314084,0.09696118919573289,0.8877556887091577,0.19321866174933938,0.7702618758156691,0.21854385706804086,0.7787214380144178,0.038713224701003954,0.0768032947185847,0.041330672445365146,0.18926652998748664,0.14495569197796412,0.03214988219844448,0.17867695630298197,0.21257417435944173,0.08552957330872689,0.15684719186495388,0.3663721041638953,0.4767807039711507,0.35214963360753293,0.3116583944171818,0.3361919719752852,24.237686893647247,0,SPAL
50,0.04386467543654891,0.08788107883814017,0.08973034466689982,0.778523901058411,256.2105263157895,0.13401269115309222,0.8567478777462197,0.009239431100687914,0.08239111150766673,0.9081827835199209,0.18260113766617891,0.779224558152674,0.16909417142659122,0.8301596093164774,0.03770566479350155,0.07558442178224324,0.03666521729829288,0.1888562404935105,0.13696908877619665,0.03149696090304409,0.20065682867614054,0.2072889697929039,0.08477660748416632,0.14995530387403774,0.3573222901727513,0.4927224059532109,0.33544778803081293,0.3316119074411182,0.3329403045280688,24.3682353197516,0,Benevento
51,0.035488819613484456,0.08411315575420485,0.08336368381636132,0.7970343408159493,248.81578947368422,0.18343983770315408,0.8019935923757184,0.014566569921127426,0.13085104599510325,0.8549020100852361,0.19551480105051713,0.7644491102082749,0.2325092943754633,0.765820288509534,0.029141502885681094,0.06004683795133653,0.04272584891518592,0.18779023827084937,0.16674915771015497,0.04782895514640519,0.15591174569627872,0.18846279634932256,0.12134291707478526,0.13191418975220362,0.40236835112740965,0.4657174591203866,0.2990558102237666,0.3197618728341849,0.38118231694204846,26.204371744943554,1,Sassuolo
