,Air duel_Zone_1,Air duel_Zone_2,Air duel_Zone_3,Foul_Zone_1,Foul_Zone_2,Foul_Zone_3,Ground attacking duel_Zone_1,Ground attacking duel_Zone_2,Ground attacking duel_Zone_3,Ground defending duel_Zone_1,Ground defending duel_Zone_2,Ground defending duel_Zone_3,Ground loose ball duel_Zone_1,Ground loose ball duel_Zone_2,Ground loose ball duel_Zone_3,Touch_Zone_1,Touch_Zone_2,Touch_Zone_3,Acceleration,Air duel,Clearance,Foul,Goalkeeper leaving line,Ground attacking duel,Ground defending duel,Ground loose ball duel,Hand foul,Late card foul,Out of game foul,Protest,labels,names
14,12.647058823529411,22.970588235294116,14.029411764705882,2.8823529411764706,8.147058823529411,3.9705882352941178,9.411764705882353,24.676470588235293,32.14705882352941,34.23529411764706,28.88235294117647,10.647058823529411,11.823529411764707,19.647058823529413,12.705882352941176,17.941176470588236,15.794117647058824,8.764705882352942,6.588235294117647,49.64705882352941,14.411764705882353,15.0,1.5,66.23529411764706,73.76470588235294,44.1764705882353,0.3235294117647059,0.08823529411764706,0.029411764705882353,0.17647058823529413,2,Werder Bremen
15,8.117647058823529,18.264705882352942,12.117647058823529,1.588235294117647,5.147058823529412,3.4705882352941178,9.029411764705882,23.558823529411764,42.35294117647059,24.88235294117647,22.705882352941178,11.647058823529411,8.764705882352942,13.823529411764707,11.676470588235293,14.0,19.08823529411765,13.558823529411764,8.911764705882353,38.5,7.147058823529412,10.205882352941176,0.7352941176470589,74.94117647058823,59.23529411764706,34.26470588235294,0.5,0.029411764705882353,0.08823529411764706,0.058823529411764705,0,Bayern M\u00fcnchen
16,12.0,24.0,14.264705882352942,2.6470588235294117,6.735294117647059,3.6176470588235294,9.323529411764707,26.058823529411764,32.5,35.3235294117647,28.970588235294116,10.411764705882353,11.294117647058824,16.529411764705884,11.529411764705882,17.294117647058822,14.647058823529411,8.0,4.4411764705882355,50.26470588235294,14.705882352941176,13.0,1.6176470588235294,67.88235294117646,74.70588235294117,39.35294117647059,0.47058823529411764,0.14705882352941177,0.08823529411764706,0.14705882352941177,2,Stuttgart
17,14.235294117647058,25.558823529411764,16.852941176470587,2.6176470588235294,7.088235294117647,4.117647058823529,11.529411764705882,28.323529411764707,40.470588235294116,32.94117647058823,28.205882352941178,10.882352941176471,13.764705882352942,21.205882352941178,14.5,18.91176470588235,17.058823529411764,11.382352941176471,7.235294117647059,56.64705882352941,14.970588235294118,13.823529411764707,1.0588235294117647,80.32352941176471,72.02941176470588,49.470588235294116,0.6470588235294118,0.23529411764705882,0.11764705882352941,0.08823529411764706,2,Hamburger SV
18,14.147058823529411,23.88235294117647,17.529411764705884,2.235294117647059,7.176470588235294,3.1176470588235294,10.470588235294118,23.08823529411765,24.91176470588235,32.794117647058826,27.0,9.941176470588236,13.264705882352942,18.08823529411765,12.764705882352942,19.08823529411765,15.323529411764707,9.0,4.088235294117647,55.55882352941177,19.294117647058822,12.529411764705882,1.3823529411764706,58.470588235294116,69.73529411764706,44.11764705882353,0.4117647058823529,0.0,0.08823529411764706,0.23529411764705882,2,Freiburg
19,11.911764705882353,18.764705882352942,8.882352941176471,2.764705882352941,5.294117647058823,3.088235294117647,9.5,30.676470588235293,36.911764705882355,32.35294117647059,27.08823529411765,10.147058823529411,11.617647058823529,15.882352941176471,10.558823529411764,19.91176470588235,17.735294117647058,9.911764705882353,6.029411764705882,39.55882352941177,13.911764705882353,11.147058823529411,1.7941176470588236,77.08823529411765,69.58823529411765,38.05882352941177,0.47058823529411764,0.08823529411764706,0.029411764705882353,0.0,0,Borussia M'gladbach
20,16.264705882352942,26.823529411764707,15.382352941176471,3.411764705882353,6.5,4.0588235294117645,13.441176470588236,25.794117647058822,30.764705882352942,38.1764705882353,28.264705882352942,11.617647058823529,14.294117647058824,19.61764705882353,13.705882352941176,20.735294117647058,15.735294117647058,9.647058823529411,6.0,58.470588235294116,15.647058823529411,13.970588235294118,0.9411764705882353,70.0,78.05882352941177,47.61764705882353,0.3235294117647059,0.058823529411764705,0.14705882352941177,0.058823529411764705,2,Hannover 96
21,12.235294117647058,26.38235294117647,12.941176470588236,2.3529411764705883,7.147058823529412,3.9705882352941178,9.176470588235293,25.0,29.41176470588235,34.0,28.647058823529413,10.147058823529411,12.617647058823529,17.970588235294116,11.647058823529411,15.941176470588236,15.088235294117647,9.088235294117647,5.970588235294118,51.55882352941177,16.852941176470587,13.470588235294118,1.6764705882352942,63.588235294117645,72.79411764705883,42.23529411764706,0.7647058823529411,0.0,0.11764705882352941,0.08823529411764706,2,Hertha BSC
22,16.294117647058822,22.61764705882353,14.088235294117647,3.2941176470588234,7.264705882352941,4.382352941176471,11.882352941176471,29.529411764705884,35.5,35.85294117647059,28.08823529411765,11.617647058823529,13.323529411764707,18.61764705882353,13.852941176470589,18.558823529411764,14.382352941176471,10.588235294117647,7.411764705882353,53.0,16.470588235294116,14.941176470588236,1.588235294117647,76.91176470588235,75.55882352941177,45.794117647058826,0.5882352941176471,0.058823529411764705,0.17647058823529413,0.08823529411764706,2,Mainz 05
23,13.705882352941176,24.470588235294116,15.441176470588236,2.911764705882353,7.705882352941177,4.117647058823529,10.205882352941176,29.5,34.470588235294116,31.61764705882353,28.970588235294116,11.411764705882353,12.558823529411764,19.558823529411764,13.647058823529411,18.852941176470587,15.294117647058824,9.970588235294118,4.9411764705882355,53.61764705882353,14.794117647058824,14.735294117647058,1.7647058823529411,74.17647058823529,72.0,45.76470588235294,0.38235294117647056,0.058823529411764705,0.20588235294117646,0.14705882352941177,2,Eintracht Frankfurt
24,13.676470588235293,22.91176470588235,14.382352941176471,3.235294117647059,6.352941176470588,3.8529411764705883,9.764705882352942,26.176470588235293,30.352941176470587,40.14705882352941,26.264705882352942,9.529411764705882,13.147058823529411,18.558823529411764,13.058823529411764,17.705882352941178,14.823529411764707,9.764705882352942,5.088235294117647,50.970588235294116,15.941176470588236,13.441176470588236,1.2058823529411764,66.29411764705883,75.94117647058823,44.76470588235294,0.5882352941176471,0.0,0.11764705882352941,0.058823529411764705,2,K\u00f6ln
25,16.470588235294116,26.323529411764707,13.176470588235293,3.2058823529411766,6.588235294117647,3.676470588235294,10.264705882352942,24.58823529411765,27.852941176470587,35.3235294117647,27.147058823529413,10.705882352941176,13.235294117647058,19.558823529411764,12.735294117647058,18.323529411764707,14.794117647058824,10.294117647058824,4.970588235294118,55.970588235294116,15.117647058823529,13.470588235294118,1.2058823529411764,62.705882352941174,73.17647058823529,45.529411764705884,0.7647058823529411,0.08823529411764706,0.058823529411764705,0.20588235294117646,2,Augsburg
26,9.368421052631579,13.263157894736842,10.394736842105264,2.1052631578947367,5.631578947368421,4.5,8.894736842105264,26.473684210526315,38.3421052631579,28.5,24.63157894736842,11.789473684210526,10.473684210526315,13.473684210526315,11.289473684210526,19.105263157894736,17.789473684210527,10.921052631578947,5.684210526315789,33.026315789473685,12.605263157894736,12.236842105263158,1.105263157894737,73.71052631578948,64.92105263157895,35.23684210526316,0.7105263157894737,0.02631578947368421,0.10526315789473684,0.2631578947368421,0,Milan
27,8.81578947368421,18.605263157894736,11.68421052631579,1.5526315789473684,5.078947368421052,3.236842105263158,10.342105263157896,27.710526315789473,41.921052631578945,25.026315789473685,23.42105263157895,13.078947368421053,9.31578947368421,14.131578947368421,12.052631578947368,19.13157894736842,18.210526315789473,13.921052631578947,8.552631578947368,39.10526315789474,12.5,9.868421052631579,1.0263157894736843,79.97368421052632,61.526315789473685,35.5,0.5263157894736842,0.02631578947368421,0.05263157894736842,0.10526315789473684,0,Roma
28,8.605263157894736,13.0,7.868421052631579,1.9736842105263157,5.5,3.3947368421052633,13.157894736842104,28.68421052631579,37.23684210526316,26.07894736842105,23.86842105263158,12.236842105263158,8.973684210526315,13.68421052631579,11.342105263157896,16.81578947368421,15.078947368421053,11.710526315789474,7.473684210526316,29.473684210526315,10.710526315789474,10.868421052631579,1.263157894736842,79.07894736842105,62.18421052631579,34.0,0.39473684210526316,0.18421052631578946,0.05263157894736842,0.23684210526315788,0,Juventus
29,9.736842105263158,14.763157894736842,9.473684210526315,2.4210526315789473,5.921052631578948,3.1842105263157894,11.763157894736842,24.710526315789473,34.0,30.289473684210527,25.86842105263158,11.631578947368421,9.263157894736842,13.947368421052632,9.763157894736842,19.86842105263158,17.5,11.236842105263158,8.289473684210526,33.973684210526315,13.131578947368421,11.526315789473685,0.8947368421052632,70.47368421052632,67.78947368421052,32.973684210526315,0.3684210526315789,0.10526315789473684,0.05263157894736842,0.05263157894736842,0,Internazionale
30,8.394736842105264,12.947368421052632,10.078947368421053,2.4210526315789473,4.631578947368421,3.710526315789474,12.973684210526315,25.026315789473685,35.63157894736842,31.68421052631579,27.605263157894736,12.0,11.18421052631579,15.421052631578947,12.289473684210526,22.842105263157894,19.657894736842106,11.526315789473685,9.973684210526315,31.42105263157895,11.078947368421053,10.763157894736842,0.9473684210526315,73.63157894736842,71.28947368421052,38.89473684210526,0.6578947368421053,0.07894736842105263,0.15789473684210525,0.10526315789473684,1,Lazio
31,8.894736842105264,14.394736842105264,11.368421052631579,1.894736842105263,5.052631578947368,3.4210526315789473,11.078947368421053,29.236842105263158,36.578947368421055,29.63157894736842,24.44736842105263,13.736842105263158,10.578947368421053,16.31578947368421,14.263157894736842,21.026315789473685,15.789473684210526,10.5,4.394736842105263,34.6578947368421,12.552631578947368,10.368421052631579,1.394736842105263,76.89473684210526,67.8157894736842,41.1578947368421,0.7631578947368421,0.10526315789473684,0.15789473684210525,0.15789473684210525,0,Sampdoria
32,12.552631578947368,20.92105263157895,11.31578947368421,2.3421052631578947,6.473684210526316,3.026315789473684,10.763157894736842,22.842105263157894,26.13157894736842,35.36842105263158,25.342105263157894,10.81578947368421,13.157894736842104,16.55263157894737,10.789473684210526,19.68421052631579,14.81578947368421,9.078947368421053,4.526315789473684,44.78947368421053,17.94736842105263,11.842105263157896,1.0263157894736843,59.73684210526316,71.52631578947368,40.5,0.6842105263157895,0.0,0.05263157894736842,0.15789473684210525,0,Chievo
33,11.552631578947368,19.763157894736842,17.36842105263158,3.1315789473684212,7.315789473684211,4.631578947368421,11.421052631578947,23.05263157894737,26.92105263157895,37.421052631578945,26.736842105263158,11.947368421052632,12.763157894736842,17.105263157894736,14.657894736842104,19.157894736842106,14.026315789473685,9.394736842105264,5.026315789473684,48.68421052631579,14.605263157894736,15.078947368421053,1.736842105263158,61.39473684210526,76.10526315789474,44.526315789473685,0.8157894736842105,0.13157894736842105,0.18421052631578946,0.2631578947368421,2,Cagliari
