uniqueTeamId,ABAB,ABCA,ABCB,ABCD,Total_Passes,High_pass_Ratio_Total,Low_pass_Ratio_Total,High_pass_Ratio_Zone2,Low_pass_Ratio_Zone2,High_pass_Ratio_Zone1,Low_pass_Ratio_Zone1,High_pass_Ratio_Zone3,Low_pass_Ratio_Zone3,Backward Pass_Zone_1 Ratio,Backward Pass_Zone_2 Ratio,Backward Pass_Zone_3 Ratio,Forward Pass_Zone_1 Ratio,Forward Pass_Zone_2 Ratio,Forward Pass_Zone_3 Ratio,Side Pass_Zone_1 Ratio,Side Pass_Zone_2 Ratio,Side Pass_Zone_3 Ratio,Backward Pass Ratio,Forward Pass Ratio,Side Pass Ratio,Total Shots,Far Shots Ratio,Middle Distance Shots Ratio,Near Shots Ratio,Connectivity
2453---2516967,0.035269709543568464,0.07468879668049792,0.07261410788381743,0.8174273858921162,485,0.12989690721649486,0.8597938144329897,0.072,0.92,0.21176470588235294,0.788235294117647,0.13846153846153847,0.8153846153846154,0.030927835051546393,0.088659793814433,0.032989690721649485,0.1402061855670103,0.15463917525773196,0.010309278350515464,0.17938144329896907,0.2721649484536082,0.09072164948453608,0.15257731958762888,0.30515463917525776,0.5422680412371134,5.0,0.2,0.6,0.2,8.282051282051283
2453---2516976,0.04513888888888889,0.10243055555555555,0.10069444444444445,0.7517361111111112,579,0.15198618307426598,0.842832469775475,0.10294117647058823,0.8970588235294118,0.16748768472906403,0.8325123152709359,0.25,0.7211538461538461,0.015544041450777202,0.07599309153713299,0.03626943005181347,0.13989637305699482,0.15198618307426598,0.025906735751295335,0.19516407599309155,0.24179620034542315,0.11744386873920552,0.12780656303972365,0.3177892918825561,0.5544041450777202,5.0,0.0,0.0,1.0,8.065934065934066
2453---2516986,0.03359173126614987,0.10852713178294573,0.11369509043927649,0.7441860465116279,390,0.11282051282051282,0.882051282051282,0.04142011834319527,0.9526627218934911,0.16666666666666666,0.8333333333333334,0.17073170731707318,0.8048780487804879,0.03333333333333333,0.05128205128205128,0.017948717948717947,0.1641025641025641,0.16153846153846155,0.023076923076923078,0.2641025641025641,0.2205128205128205,0.0641025641025641,0.10256410256410256,0.3487179487179487,0.5487179487179488,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.935897435897436
2453---2516994,0.04481132075471698,0.09433962264150944,0.09669811320754718,0.7641509433962265,427,0.15456674473067916,0.8056206088992974,0.08415841584158416,0.8811881188118812,0.22727272727272727,0.7727272727272727,0.20869565217391303,0.7043478260869566,0.01873536299765808,0.07494145199063232,0.06323185011709602,0.1288056206088993,0.1592505854800937,0.0468384074941452,0.11007025761124122,0.2388758782201405,0.1592505854800937,0.15690866510538642,0.33489461358313816,0.5081967213114754,12.0,0.3333333333333333,0.4166666666666667,0.25,7.725274725274725
2453---2517006,0.036312849162011177,0.08379888268156424,0.08100558659217877,0.7988826815642458,361,0.22714681440443213,0.7673130193905817,0.18181818181818182,0.8121212121212121,0.21666666666666667,0.7833333333333333,0.34210526315789475,0.6447368421052632,0.0332409972299169,0.06371191135734072,0.036011080332409975,0.13573407202216067,0.12742382271468145,0.030470914127423823,0.1634349030470914,0.2659279778393352,0.1440443213296399,0.1329639889196676,0.29362880886426596,0.5734072022160664,10.0,0.4,0.2,0.4,7.615384615384615
2453---2517015,0.05725190839694656,0.0648854961832061,0.07251908396946564,0.8053435114503816,265,0.2188679245283019,0.7660377358490567,0.1322314049586777,0.859504132231405,0.3780487804878049,0.6219512195121951,0.1774193548387097,0.7741935483870968,0.0037735849056603774,0.06415094339622641,0.05660377358490566,0.18490566037735848,0.21509433962264152,0.052830188679245285,0.12075471698113208,0.17735849056603772,0.12452830188679245,0.12452830188679245,0.4528301886792453,0.4226415094339623,11.0,0.18181818181818182,0.36363636363636365,0.45454545454545453,6.010989010989011
2453---2517021,0.031791907514450865,0.08959537572254335,0.0838150289017341,0.7947976878612717,349,0.15472779369627507,0.836676217765043,0.07228915662650602,0.9216867469879518,0.21153846153846154,0.7884615384615384,0.25316455696202533,0.7215189873417721,0.02005730659025788,0.09169054441260745,0.034383954154727794,0.12893982808022922,0.15759312320916904,0.03151862464183381,0.1489971346704871,0.22636103151862463,0.16045845272206305,0.14613180515759314,0.31805157593123207,0.5358166189111748,13.0,0.0,0.6923076923076923,0.3076923076923077,6.747252747252747
2453---2517031,0.051643192488262914,0.11971830985915492,0.11267605633802817,0.715962441314554,429,0.13986013986013987,0.8531468531468531,0.08379888268156424,0.9162011173184358,0.1262135922330097,0.8737864077669902,0.21768707482993196,0.7619047619047619,0.013986013986013986,0.039627039627039624,0.06526806526806526,0.08158508158508158,0.1445221445221445,0.06526806526806526,0.1445221445221445,0.2331002331002331,0.21212121212121213,0.11888111888111888,0.2913752913752914,0.5897435897435898,18.0,0.3333333333333333,0.4444444444444444,0.2222222222222222,7.8791208791208796
2453---2517039,0.05217391304347826,0.08695652173913043,0.09855072463768116,0.7623188405797101,348,0.16379310344827586,0.8362068965517241,0.06896551724137931,0.9310344827586207,0.24074074074074073,0.7592592592592593,0.2878787878787879,0.7121212121212122,0.017241379310344827,0.10057471264367816,0.04310344827586207,0.13793103448275862,0.12931034482758622,0.022988505747126436,0.15517241379310345,0.27011494252873564,0.1235632183908046,0.16091954022988506,0.29022988505747127,0.5488505747126436,11.0,0.09090909090909091,0.5454545454545454,0.36363636363636365,5.912087912087912
2454---2516743,0.040515653775322284,0.11970534069981584,0.11970534069981584,0.7200736648250461,546,0.1282051282051282,0.8608058608058609,0.0858085808580858,0.9042904290429042,0.15555555555555556,0.8444444444444444,0.21296296296296297,0.7592592592592593,0.020146520146520148,0.09340659340659341,0.03296703296703297,0.09523809523809523,0.16666666666666666,0.0347985347985348,0.13186813186813187,0.2948717948717949,0.13003663003663005,0.14652014652014653,0.2967032967032967,0.5567765567765568,20.0,0.3,0.35,0.35,6.128205128205129
2454---2516754,0.042821158690176324,0.12342569269521411,0.11838790931989925,0.7153652392947103,400,0.1375,0.8525,0.055,0.94,0.24615384615384617,0.7538461538461538,0.17142857142857143,0.7857142857142857,0.025,0.07,0.0375,0.185,0.165,0.0425,0.115,0.265,0.095,0.1325,0.3925,0.475,13.0,0.23076923076923078,0.5384615384615384,0.23076923076923078,8.153846153846153
2454---2516760,0.03683241252302026,0.10497237569060773,0.10313075506445672,0.7550644567219152,546,0.152014652014652,0.8296703296703297,0.10476190476190476,0.8904761904761904,0.1875,0.8125,0.17708333333333334,0.7760416666666666,0.014652014652014652,0.05311355311355311,0.08791208791208792,0.13003663003663005,0.13553113553113552,0.08608058608058608,0.11904761904761904,0.19597069597069597,0.17765567765567766,0.15567765567765568,0.3516483516483517,0.4926739926739927,15.0,0.3333333333333333,0.5333333333333333,0.13333333333333333,7.373626373626373
2454---2516768,0.04405286343612335,0.12334801762114538,0.1277533039647577,0.7048458149779736,457,0.1422319474835886,0.8424507658643327,0.11682242990654206,0.8738317757009346,0.15384615384615385,0.8461538461538461,0.18,0.77,0.019693654266958426,0.0700218818380744,0.03938730853391685,0.11816192560175055,0.1925601750547046,0.05908096280087528,0.175054704595186,0.20568927789934355,0.12035010940919037,0.12910284463894967,0.36980306345733044,0.5010940919037199,8.0,0.375,0.125,0.5,7.696969696969697
2454---2516778,0.044563279857397504,0.10338680926916222,0.1051693404634581,0.7468805704099821,564,0.08865248226950355,0.8900709219858156,0.06944444444444445,0.9201388888888888,0.11258278145695365,0.8874172185430463,0.104,0.824,0.01950354609929078,0.07801418439716312,0.06382978723404255,0.0975177304964539,0.1400709219858156,0.040780141843971635,0.15070921985815602,0.2925531914893617,0.11702127659574468,0.16134751773049646,0.2783687943262411,0.5602836879432624,7.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,7.670329670329671
2454---2516785,0.0228310502283105,0.0730593607305936,0.0639269406392694,0.8401826484018264,222,0.16666666666666666,0.8063063063063063,0.07954545454545454,0.875,0.27472527472527475,0.7252747252747253,0.11627906976744186,0.8372093023255814,0.05405405405405406,0.07657657657657657,0.05855855855855856,0.24324324324324326,0.13963963963963963,0.02702702702702703,0.11261261261261261,0.18018018018018017,0.10810810810810811,0.1891891891891892,0.4099099099099099,0.4009009009009009,8.0,0.125,0.375,0.5,5.241758241758242
2454---2516796,0.029345372460496615,0.11738148984198646,0.11738148984198646,0.7358916478555305,446,0.14349775784753363,0.8363228699551569,0.09859154929577464,0.8779342723004695,0.1506849315068493,0.8493150684931506,0.2413793103448276,0.7126436781609196,0.020179372197309416,0.07623318385650224,0.03811659192825112,0.13901345291479822,0.16591928251121077,0.03587443946188341,0.1681614349775785,0.23542600896860988,0.1210762331838565,0.13452914798206278,0.34080717488789236,0.5246636771300448,20.0,0.2,0.5,0.3,8.406593406593407
2454---2516806,0.03639846743295019,0.1475095785440613,0.14942528735632185,0.6666666666666666,525,0.10666666666666667,0.8628571428571429,0.06666666666666667,0.9176470588235294,0.2108843537414966,0.7891156462585034,0.06504065040650407,0.8373983739837398,0.03428571428571429,0.08761904761904762,0.0419047619047619,0.1180952380952381,0.11238095238095239,0.04380952380952381,0.12761904761904763,0.2857142857142857,0.14857142857142858,0.16380952380952382,0.2742857142857143,0.5619047619047619,13.0,0.3076923076923077,0.38461538461538464,0.3076923076923077,7.65934065934066
2454---2516814,0.023121387283236993,0.09633911368015415,0.10211946050096339,0.7784200385356455,522,0.06896551724137931,0.9195402298850575,0.046153846153846156,0.9461538461538461,0.07142857142857142,0.922077922077922,0.12037037037037036,0.8518518518518519,0.01532567049808429,0.09195402298850575,0.03639846743295019,0.10153256704980843,0.1532567049808429,0.044061302681992334,0.1781609195402299,0.25287356321839083,0.12643678160919541,0.14367816091954022,0.2988505747126437,0.5574712643678161,14.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,7.8791208791208796
2454---2516821,0.03783783783783784,0.08378378378378379,0.08108108108108109,0.7972972972972973,373,0.12064343163538874,0.8605898123324397,0.05660377358490566,0.9245283018867925,0.1796875,0.8203125,0.1511627906976744,0.8023255813953488,0.024128686327077747,0.06970509383378017,0.04289544235924933,0.1447721179624665,0.13941018766756033,0.04825737265415549,0.1742627345844504,0.21715817694369974,0.13941018766756033,0.13672922252010725,0.3324396782841823,0.5308310991957105,14.0,0.21428571428571427,0.35714285714285715,0.42857142857142855,7.858974358974359
2454---2516833,0.031746031746031744,0.08289241622574955,0.08465608465608465,0.800705467372134,570,0.10526315789473684,0.875438596491228,0.059027777777777776,0.9201388888888888,0.14685314685314685,0.8531468531468531,0.15827338129496402,0.8057553956834532,0.014035087719298246,0.06666666666666667,0.07192982456140351,0.10701754385964912,0.156140350877193,0.06140350877192982,0.12982456140350876,0.2824561403508772,0.11052631578947368,0.15263157894736842,0.32456140350877194,0.5228070175438596,9.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,9.373626373626374
2454---2516840,0.02977667493796526,0.11662531017369727,0.1141439205955335,0.739454094292804,406,0.0960591133004926,0.8793103448275862,0.035856573705179286,0.9482071713147411,0.21782178217821782,0.7821782178217822,0.14814814814814814,0.7407407407407407,0.017241379310344827,0.10344827586206896,0.034482758620689655,0.1206896551724138,0.1921182266009852,0.03201970443349754,0.11083743842364532,0.3226600985221675,0.0665024630541872,0.15517241379310345,0.3448275862068966,0.5,7.0,0.0,0.7142857142857143,0.2857142857142857,7.3076923076923075
2454---2516851,0.025547445255474453,0.11678832116788321,0.12043795620437957,0.7372262773722628,277,0.19494584837545126,0.776173285198556,0.10714285714285714,0.8660714285714286,0.3333333333333333,0.6486486486486487,0.09259259259259259,0.8518518518518519,0.02888086642599278,0.06498194945848375,0.04693140794223827,0.21660649819494585,0.15162454873646208,0.039711191335740074,0.1552346570397112,0.18772563176895307,0.10830324909747292,0.1407942238267148,0.40794223826714804,0.45126353790613716,6.0,0.3333333333333333,0.16666666666666666,0.5,6.593406593406593
2454---2516864,0.02389705882352941,0.08088235294117647,0.08272058823529412,0.8125,547,0.09323583180987204,0.8884826325411335,0.07608695652173914,0.9057971014492754,0.06923076923076923,0.9307692307692308,0.14893617021276595,0.8156028368794326,0.014625228519195612,0.0603290676416819,0.04753199268738574,0.07861060329067641,0.17915904936014626,0.0603290676416819,0.14442413162705667,0.26508226691042047,0.14990859232175502,0.12248628884826325,0.3180987202925046,0.5594149908592322,16.0,0.25,0.375,0.375,7.648351648351649
2454---2516868,0.041666666666666664,0.09722222222222222,0.10714285714285714,0.753968253968254,507,0.07692307692307693,0.8954635108481263,0.044,0.94,0.1095890410958904,0.8767123287671232,0.10810810810810811,0.8198198198198198,0.027613412228796843,0.05719921104536489,0.05128205128205128,0.10059171597633136,0.13806706114398423,0.0631163708086785,0.15976331360946747,0.2978303747534517,0.10453648915187377,0.13609467455621302,0.30177514792899407,0.5621301775147929,12.0,0.25,0.4166666666666667,0.3333333333333333,7.67948717948718
2454---2516877,0.038817005545286505,0.09242144177449169,0.09426987060998152,0.7744916820702403,544,0.13786764705882354,0.8474264705882353,0.08695652173913043,0.8985507246376812,0.22023809523809523,0.7738095238095238,0.14,0.83,0.02389705882352941,0.058823529411764705,0.051470588235294115,0.13051470588235295,0.1636029411764706,0.04044117647058824,0.15441176470588236,0.2849264705882353,0.09191176470588236,0.13419117647058823,0.33455882352941174,0.53125,6.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,9.175824175824175
2454---2516887,0.036637931034482756,0.08405172413793104,0.08189655172413793,0.7974137931034483,467,0.1284796573875803,0.8522483940042827,0.07906976744186046,0.9116279069767442,0.2,0.7933333333333333,0.12745098039215685,0.8137254901960784,0.019271948608137045,0.07494646680942184,0.05139186295503212,0.13276231263383298,0.12205567451820129,0.05353319057815846,0.16916488222698073,0.2633832976445396,0.11349036402569593,0.145610278372591,0.3083511777301927,0.5460385438972163,12.0,0.4166666666666667,0.08333333333333333,0.5,9.371794871794872
2454---2516894,0.018691588785046728,0.09719626168224299,0.09906542056074766,0.7850467289719626,538,0.10037174721189591,0.8921933085501859,0.06746031746031746,0.9285714285714286,0.13372093023255813,0.8662790697674418,0.12280701754385964,0.8508771929824561,0.016728624535315983,0.07992565055762081,0.01858736059479554,0.09851301115241635,0.14869888475836432,0.05390334572490706,0.20446096654275092,0.23977695167286245,0.13940520446096655,0.11524163568773234,0.30111524163568776,0.5836431226765799,15.0,0.2,0.26666666666666666,0.5333333333333333,8.494505494505495
2454---2516905,0.05099150141643059,0.08781869688385269,0.0906515580736544,0.7705382436260623,356,0.1544943820224719,0.8061797752808989,0.07947019867549669,0.8807947019867549,0.2558139534883721,0.7441860465116279,0.13157894736842105,0.7631578947368421,0.025280898876404494,0.06460674157303371,0.03651685393258427,0.18820224719101122,0.18820224719101122,0.06460674157303371,0.14887640449438203,0.17134831460674158,0.11235955056179775,0.12640449438202248,0.4410112359550562,0.43258426966292135,14.0,0.14285714285714285,0.6428571428571429,0.21428571428571427,6.666666666666667
2454---2516915,0.02702702702702703,0.09009009009009009,0.09009009009009009,0.7927927927927928,447,0.1342281879194631,0.8478747203579419,0.06557377049180328,0.912568306010929,0.23353293413173654,0.7664670658682635,0.09278350515463918,0.865979381443299,0.05145413870246085,0.06263982102908278,0.05592841163310962,0.18120805369127516,0.15212527964205816,0.03803131991051454,0.14093959731543623,0.19463087248322147,0.12304250559284116,0.17002237136465326,0.3713646532438479,0.45861297539149887,12.0,0.25,0.5,0.25,8.483516483516484
2454---2516922,0.0325,0.075,0.085,0.8075,403,0.14640198511166252,0.8238213399503722,0.10734463276836158,0.864406779661017,0.1643835616438356,0.8287671232876712,0.2,0.725,0.034739454094292806,0.07692307692307693,0.04714640198511166,0.1662531017369727,0.16129032258064516,0.04466501240694789,0.16129032258064516,0.20099255583126552,0.10669975186104218,0.1588089330024814,0.37220843672456577,0.46898263027295284,9.0,0.2222222222222222,0.4444444444444444,0.3333333333333333,8.318181818181818
2454---2516936,0.021996615905245348,0.09983079526226735,0.09983079526226735,0.7783417935702199,594,0.12794612794612795,0.8468013468013468,0.124,0.864,0.1507537688442211,0.8492462311557789,0.10344827586206896,0.8137931034482758,0.037037037037037035,0.06228956228956229,0.06228956228956229,0.12626262626262627,0.11952861952861953,0.058922558922558925,0.1717171717171717,0.23905723905723905,0.12289562289562289,0.16161616161616163,0.3047138047138047,0.5336700336700336,12.0,0.4166666666666667,0.3333333333333333,0.25,9.142857142857142
2454---2516940,0.03225806451612903,0.07603686635944701,0.07603686635944701,0.815668202764977,437,0.18077803203661327,0.7940503432494279,0.12169312169312169,0.8571428571428571,0.29133858267716534,0.7086614173228346,0.15702479338842976,0.7851239669421488,0.02288329519450801,0.05263157894736842,0.04805491990846682,0.16704805491990846,0.15331807780320367,0.07093821510297482,0.10068649885583524,0.22654462242562928,0.15789473684210525,0.12356979405034325,0.391304347826087,0.4851258581235698,25.0,0.2,0.64,0.16,8.31868131868132
2454---2516953,0.04358974358974359,0.08974358974358974,0.08461538461538462,0.782051282051282,393,0.15776081424936386,0.821882951653944,0.10828025477707007,0.8789808917197452,0.2708333333333333,0.7291666666666666,0.06521739130434782,0.8695652173913043,0.022900763358778626,0.07633587786259542,0.04580152671755725,0.19338422391857507,0.16793893129770993,0.04834605597964377,0.15012722646310434,0.15521628498727735,0.13994910941475827,0.1450381679389313,0.40966921119592875,0.44529262086513993,14.0,0.21428571428571427,0.35714285714285715,0.42857142857142855,6.923076923076923
2454---2516958,0.03611738148984198,0.07900677200902935,0.07900677200902935,0.8058690744920993,446,0.11434977578475336,0.8542600896860987,0.06607929515418502,0.920704845814978,0.22916666666666666,0.7708333333333334,0.11382113821138211,0.7967479674796748,0.013452914798206279,0.10089686098654709,0.08071748878923767,0.12780269058295965,0.1726457399103139,0.07623318385650224,0.07399103139013453,0.23542600896860988,0.11883408071748879,0.19506726457399104,0.37668161434977576,0.4282511210762332,9.0,0.1111111111111111,0.5555555555555556,0.3333333333333333,8.472527472527473
2454---2516969,0.024719101123595506,0.10786516853932585,0.10337078651685393,0.7640449438202247,448,0.11607142857142858,0.875,0.06521739130434782,0.9184782608695652,0.1751412429378531,0.8248587570621468,0.10344827586206896,0.8850574712643678,0.04017857142857143,0.078125,0.03794642857142857,0.15178571428571427,0.13392857142857142,0.044642857142857144,0.203125,0.19866071428571427,0.11160714285714286,0.15625,0.33035714285714285,0.5133928571428571,8.0,0.25,0.625,0.125,8.835164835164836
2454---2516977,0.037800687285223365,0.10824742268041238,0.10652920962199312,0.7474226804123711,585,0.08717948717948718,0.8837606837606837,0.05846153846153846,0.9261538461538461,0.07751937984496124,0.9224806201550387,0.16793893129770993,0.7404580152671756,0.013675213675213675,0.06153846153846154,0.041025641025641026,0.09572649572649573,0.21367521367521367,0.06324786324786325,0.1111111111111111,0.28034188034188035,0.11965811965811966,0.11623931623931624,0.37264957264957266,0.5111111111111111,21.0,0.23809523809523808,0.5714285714285714,0.19047619047619047,8.032967032967033
2454---2516988,0.029661016949152543,0.12076271186440678,0.11864406779661017,0.7309322033898306,475,0.15368421052631578,0.84,0.09289617486338798,0.9016393442622951,0.20238095238095238,0.7976190476190477,0.1774193548387097,0.8064516129032258,0.018947368421052633,0.04842105263157895,0.04,0.15157894736842106,0.14526315789473684,0.06526315789473684,0.1831578947368421,0.19157894736842104,0.15578947368421053,0.10736842105263159,0.36210526315789476,0.5305263157894737,10.0,0.4,0.3,0.3,8.10989010989011
2454---2516995,0.04487179487179487,0.07051282051282051,0.06196581196581197,0.8226495726495726,471,0.1316348195329087,0.8471337579617835,0.08661417322834646,0.8937007874015748,0.2097902097902098,0.7902097902097902,0.13513513513513514,0.7972972972972973,0.029723991507430998,0.11889596602972399,0.03184713375796178,0.11889596602972399,0.15286624203821655,0.036093418259023353,0.15498938428874734,0.267515923566879,0.08917197452229299,0.18046709129511676,0.3078556263269639,0.5116772823779193,7.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,7.6923076923076925
2454---2517000,0.049342105263157895,0.11513157894736842,0.11842105263157894,0.7171052631578947,307,0.1498371335504886,0.8338762214983714,0.08196721311475409,0.9016393442622951,0.21019108280254778,0.7834394904458599,0.10714285714285714,0.8214285714285714,0.05211726384364821,0.09771986970684039,0.013029315960912053,0.20195439739413681,0.11400651465798045,0.029315960912052116,0.25732899022801303,0.18566775244299674,0.048859934853420196,0.16286644951140064,0.34527687296416937,0.49185667752442996,4.0,0.5,0.0,0.5,6.032967032967033
2454---2517012,0.04307116104868914,0.10112359550561797,0.10486891385767791,0.7509363295880149,537,0.11731843575418995,0.8640595903165735,0.09795918367346938,0.889795918367347,0.12946428571428573,0.8705357142857143,0.14705882352941177,0.75,0.04283054003724395,0.09869646182495345,0.027932960893854747,0.14338919925512103,0.148975791433892,0.0260707635009311,0.2309124767225326,0.2085661080074488,0.07262569832402235,0.16945996275605213,0.31843575418994413,0.5121042830540037,11.0,0.18181818181818182,0.45454545454545453,0.36363636363636365,8.296703296703297
2454---2517023,0.034993270524899055,0.1117092866756393,0.11440107671601615,0.7388963660834454,746,0.06166219839142091,0.9316353887399463,0.031413612565445025,0.9659685863874345,0.08074534161490683,0.9192546583850931,0.10344827586206896,0.8768472906403941,0.020107238605898123,0.06300268096514745,0.06970509383378017,0.07238605898123325,0.1380697050938338,0.06166219839142091,0.12332439678284182,0.3109919571045576,0.14075067024128687,0.15281501340482573,0.27211796246648795,0.5750670241286864,11.0,0.09090909090909091,0.6363636363636364,0.2727272727272727,9.483516483516484
2454---2517031,0.0365296803652968,0.11643835616438356,0.1187214611872146,0.728310502283105,441,0.10884353741496598,0.8662131519274376,0.03125,0.9322916666666666,0.17647058823529413,0.8235294117647058,0.1518987341772152,0.7974683544303798,0.031746031746031744,0.07709750566893424,0.03854875283446712,0.1292517006802721,0.13378684807256236,0.045351473922902494,0.22448979591836735,0.22448979591836735,0.09523809523809523,0.1473922902494331,0.30839002267573695,0.54421768707483,15.0,0.13333333333333333,0.4666666666666667,0.4,7.527472527472527
2454---2517042,0.03333333333333333,0.09555555555555556,0.09555555555555556,0.7755555555555556,453,0.12362030905077263,0.8543046357615894,0.0735930735930736,0.9134199134199135,0.23076923076923078,0.7615384615384615,0.09782608695652174,0.8369565217391305,0.037527593818984545,0.07947019867549669,0.04194260485651214,0.11479028697571744,0.1545253863134658,0.05077262693156733,0.1346578366445916,0.27593818984547464,0.11037527593818984,0.15894039735099338,0.3200883002207506,0.5209713024282561,8.0,0.25,0.625,0.125,9.615384615384615
2455---2516746,0.037037037037037035,0.07037037037037037,0.07407407407407407,0.8185185185185185,273,0.1794871794871795,0.8168498168498168,0.07462686567164178,0.917910447761194,0.2980769230769231,0.7019230769230769,0.22857142857142856,0.7714285714285715,0.03663003663003663,0.08058608058608059,0.02197802197802198,0.21978021978021978,0.18681318681318682,0.029304029304029304,0.12454212454212454,0.22344322344322345,0.07692307692307693,0.1391941391941392,0.4358974358974359,0.4249084249084249,5.0,0.0,1.0,0.0,5.833333333333333
2455---2516755,0.011961722488038277,0.09330143540669857,0.09330143540669857,0.8014354066985646,421,0.12826603325415678,0.8622327790973872,0.0918918918918919,0.8864864864864865,0.1411764705882353,0.8588235294117647,0.19696969696969696,0.803030303030303,0.023752969121140142,0.05938242280285035,0.026128266033254157,0.1496437054631829,0.16152019002375298,0.047505938242280284,0.23040380047505937,0.21852731591448932,0.0831353919239905,0.10926365795724466,0.3586698337292161,0.5320665083135392,11.0,0.5454545454545454,0.36363636363636365,0.09090909090909091,7.648351648351649
2455---2516765,0.036231884057971016,0.11835748792270531,0.1111111111111111,0.7342995169082126,417,0.1510791366906475,0.8033573141486811,0.1,0.8473684210526315,0.17266187050359713,0.8273381294964028,0.22727272727272727,0.6704545454545454,0.02158273381294964,0.07673860911270983,0.02877697841726619,0.16786570743405277,0.14628297362110312,0.04316546762589928,0.14388489208633093,0.23261390887290168,0.13908872901678657,0.12709832134292565,0.35731414868105515,0.5155875299760192,8.0,0.625,0.125,0.25,8.263736263736265
2455---2516773,0.02511415525114155,0.1050228310502283,0.10730593607305935,0.7625570776255708,441,0.16326530612244897,0.8253968253968254,0.11229946524064172,0.8716577540106952,0.16279069767441862,0.8372093023255814,0.2804878048780488,0.6951219512195121,0.036281179138321996,0.08843537414965986,0.05215419501133787,0.15873015873015872,0.14512471655328799,0.024943310657596373,0.19501133786848074,0.19047619047619047,0.10884353741496598,0.17687074829931973,0.3287981859410431,0.4943310657596372,14.0,0.21428571428571427,0.42857142857142855,0.35714285714285715,7.17948717948718
2455---2516777,0.025139664804469275,0.0782122905027933,0.08379888268156424,0.8128491620111732,361,0.1634349030470914,0.8005540166204986,0.06976744186046512,0.8604651162790697,0.20540540540540542,0.7891891891891892,0.2553191489361702,0.6808510638297872,0.04709141274238227,0.08587257617728532,0.027700831024930747,0.2077562326869806,0.16066481994459833,0.038781163434903045,0.25761772853185594,0.11080332409972299,0.06371191135734072,0.16066481994459833,0.407202216066482,0.43213296398891965,13.0,0.23076923076923078,0.6153846153846154,0.15384615384615385,7.868131868131868
2455---2516791,0.051111111111111114,0.12,0.11333333333333333,0.7155555555555555,453,0.11479028697571744,0.8785871964679912,0.07058823529411765,0.9176470588235294,0.10084033613445378,0.8991596638655462,0.27848101265822783,0.7215189873417721,0.03090507726269316,0.07947019867549669,0.037527593818984545,0.10596026490066225,0.20088300220750552,0.04194260485651214,0.12582781456953643,0.282560706401766,0.09492273730684327,0.1479028697571744,0.3487858719646799,0.5033112582781457,12.0,0.25,0.5,0.25,7.791208791208791
2455---2516796,0.03374233128834356,0.09202453987730061,0.08588957055214724,0.7883435582822086,329,0.1884498480243161,0.7933130699088146,0.0945945945945946,0.8918918918918919,0.25,0.75,0.2898550724637681,0.6521739130434783,0.0364741641337386,0.060790273556231005,0.0243161094224924,0.14893617021276595,0.16717325227963525,0.0547112462006079,0.15501519756838905,0.22188449848024316,0.13069908814589665,0.12158054711246201,0.3708206686930091,0.5075987841945289,14.0,0.07142857142857142,0.7142857142857143,0.21428571428571427,7.461538461538462
2455---2516809,0.03343465045592705,0.0668693009118541,0.0547112462006079,0.8449848024316109,332,0.1566265060240964,0.822289156626506,0.11290322580645161,0.8467741935483871,0.1794871794871795,0.8205128205128205,0.19230769230769232,0.7692307692307693,0.03313253012048193,0.0783132530120482,0.02710843373493976,0.22289156626506024,0.1716867469879518,0.04216867469879518,0.21385542168674698,0.12349397590361445,0.08734939759036145,0.13855421686746988,0.4367469879518072,0.4246987951807229,10.0,0.3,0.5,0.2,6.593406593406593
2455---2516817,0.04126984126984127,0.06666666666666667,0.06349206349206349,0.8285714285714286,318,0.19811320754716982,0.7924528301886793,0.0958904109589041,0.8835616438356164,0.2966101694915254,0.7033898305084746,0.25925925925925924,0.7407407407407407,0.02830188679245283,0.06918238993710692,0.040880503144654086,0.20754716981132076,0.2138364779874214,0.025157232704402517,0.13522012578616352,0.1761006289308176,0.10377358490566038,0.13836477987421383,0.44654088050314467,0.41509433962264153,8.0,0.375,0.5,0.125,7.7032967032967035
2455---2516827,0.05309734513274336,0.061946902654867256,0.061946902654867256,0.8230088495575221,229,0.2794759825327511,0.6724890829694323,0.17525773195876287,0.7731958762886598,0.367816091954023,0.6206896551724138,0.3333333333333333,0.5555555555555556,0.017467248908296942,0.0611353711790393,0.026200873362445413,0.2445414847161572,0.20087336244541484,0.06550218340611354,0.11790393013100436,0.1615720524017467,0.10480349344978165,0.10480349344978165,0.5109170305676856,0.38427947598253276,11.0,0.45454545454545453,0.36363636363636365,0.18181818181818182,5.593406593406593
