uniqueTeamId,Air duel_Zone_1,Air duel_Zone_2,Air duel_Zone_3,Foul_Zone_1,Foul_Zone_2,Foul_Zone_3,Ground attacking duel_Zone_1,Ground attacking duel_Zone_2,Ground attacking duel_Zone_3,Ground defending duel_Zone_1,Ground defending duel_Zone_2,Ground defending duel_Zone_3,Ground loose ball duel_Zone_1,Ground loose ball duel_Zone_2,Ground loose ball duel_Zone_3,Touch_Zone_1,Touch_Zone_2,Touch_Zone_3,Acceleration,Air duel,Clearance,Foul,Goalkeeper leaving line,Ground attacking duel,Ground defending duel,Ground loose ball duel,Hand foul,Late card foul,Out of game foul,Protest,Simulation,Time lost foul,Touch,Violent Foul,Zone_1_Run,Zone_2_Run,Zone_3_Run,Backward Run,Forward Run,Side Run,Short Run,Middle Run,Long Run,average_acceleration_length,Forward_Runs_Zone_3
3163---2575968,3,10,0,1,3,1,8,18,8,16,16,10,5,7,1,8,6,5,10,13,9,5,0,34,42,13,1,0,0,0,0,0,19,0,2.0,8.0,0.0,1.0,8.0,1.0,5.0,5.0,0.0,21.08965510313167,0.0
3163---2575977,0,8,7,2,3,4,2,9,11,6,11,11,8,8,1,5,10,2,5,15,2,9,0,22,28,17,0,0,0,0,0,0,17,0,0.0,4.0,1.0,0.0,5.0,0.0,3.0,1.0,1.0,25.311632546517625,1.0
3163---2575988,2,8,3,0,3,0,9,11,13,18,18,6,8,10,3,12,14,5,6,13,11,3,0,33,42,21,0,0,0,0,0,0,31,1,0.0,4.0,2.0,1.0,5.0,0.0,0.0,4.0,2.0,33.55761745057221,2.0
3163---2575993,3,4,9,1,2,3,6,14,15,11,16,11,5,4,11,8,4,3,7,16,7,6,0,35,38,20,0,0,0,0,0,0,15,0,3.0,4.0,0.0,0.0,7.0,0.0,2.0,4.0,1.0,23.42485605079448,0.0
3163---2576008,1,11,7,2,6,4,1,23,16,10,17,15,1,11,4,6,11,6,1,19,4,12,0,40,42,16,0,0,0,0,0,0,23,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.75203697556637,0.0
3163---2576015,3,8,4,0,1,0,7,12,9,17,4,3,5,10,5,7,4,1,0,15,2,1,1,28,24,20,2,0,0,0,0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3163---2576028,5,7,5,3,3,1,5,15,19,23,18,8,5,10,6,6,4,2,16,17,4,7,0,39,49,21,0,0,0,0,0,0,12,0,4.0,9.0,3.0,0.0,15.0,1.0,6.0,6.0,4.0,28.556266607212443,3.0
3163---2576032,4,6,8,0,5,1,6,20,13,19,17,4,7,9,4,9,12,1,3,18,6,6,0,39,40,20,2,0,0,0,0,0,22,0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,31.34023003492014,0.0
3163---2576048,1,5,0,1,3,3,2,8,7,10,12,9,2,8,7,2,14,6,1,6,0,7,0,17,31,17,0,0,0,0,0,0,22,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26.73723994730945,0.0
3163---2576058,4,9,5,1,5,2,9,17,12,21,22,4,5,20,5,11,7,7,5,18,12,8,0,38,47,30,0,0,0,0,0,0,25,0,1.0,3.0,1.0,0.0,3.0,2.0,2.0,3.0,0.0,22.215598292925545,1.0
3163---2576068,6,16,8,1,5,2,4,35,24,25,11,5,6,12,5,8,4,2,5,30,7,8,0,63,41,23,0,0,0,0,0,0,14,0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,3.0,1.0,28.229318672475916,0.0
3163---2576077,3,5,3,1,3,0,2,21,14,11,29,4,6,11,2,12,8,4,3,11,6,4,0,37,44,19,0,0,0,0,0,0,24,0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,31.81803781649928,1.0
3163---2576088,4,15,3,2,2,0,1,20,22,9,20,6,1,12,11,5,13,5,5,22,5,4,1,43,35,24,0,0,0,0,0,0,23,0,1.0,4.0,0.0,0.0,5.0,0.0,1.0,1.0,3.0,36.33483894206357,0.0
3163---2576098,0,9,5,3,2,3,7,14,14,10,19,9,5,12,5,7,11,11,2,14,12,8,0,35,38,22,0,0,0,0,0,0,29,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,38.22736334079703,0.0
3163---2576101,2,12,7,0,2,3,8,22,16,16,14,6,10,13,11,11,11,2,10,21,11,5,0,46,36,34,0,0,0,0,0,0,24,0,1.0,6.0,3.0,0.0,8.0,2.0,4.0,4.0,2.0,25.26541280015625,3.0
3163---2576118,6,14,2,2,5,3,7,22,12,26,21,5,6,13,3,16,13,5,9,22,1,10,2,41,52,22,2,0,0,0,0,0,34,0,3.0,5.0,1.0,0.0,8.0,1.0,5.0,2.0,2.0,23.438506260361223,1.0
3163---2576125,2,6,4,0,4,1,9,17,17,23,18,9,7,16,1,7,6,1,11,12,13,5,3,43,50,24,0,0,0,0,0,0,14,0,2.0,8.0,1.0,0.0,11.0,0.0,3.0,4.0,4.0,30.33832566318207,1.0
3163---2576138,2,13,2,0,4,2,5,16,18,8,10,7,3,13,7,11,8,9,5,17,2,6,1,39,25,23,1,0,0,0,0,0,28,0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,42.43886054821512,0.0
3163---2576141,6,13,2,1,5,1,1,20,13,22,19,9,3,11,3,9,11,2,7,21,10,7,1,34,50,17,0,0,0,0,0,0,22,0,4.0,3.0,0.0,0.0,7.0,0.0,2.0,0.0,5.0,38.356877453824815,0.0
3163---2576158,3,6,4,1,6,1,6,10,7,9,20,2,1,6,2,10,8,3,7,13,8,8,0,23,31,9,0,0,0,0,0,0,21,0,4.0,3.0,0.0,0.0,7.0,0.0,1.0,4.0,2.0,30.76850064185465,0.0
3163---2576167,5,14,2,3,8,4,7,15,17,20,25,12,6,12,3,10,9,4,4,21,2,15,1,39,57,21,0,0,0,0,0,0,23,0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,34.12998800059106,0.0
3163---2576178,12,9,2,1,6,3,10,13,5,23,6,6,7,3,6,14,5,3,8,23,12,10,2,28,35,16,0,0,0,0,0,0,22,0,3.0,5.0,0.0,0.0,6.0,2.0,1.0,2.0,5.0,36.37874257317907,0.0
3163---2576183,1,8,5,1,3,4,4,15,16,20,14,12,4,11,8,11,10,8,8,14,3,8,0,35,46,23,0,0,0,0,0,0,29,0,0.0,6.0,2.0,0.0,8.0,0.0,7.0,0.0,1.0,19.609542696706328,2.0
3163---2576198,6,14,1,2,5,2,8,21,15,23,26,8,6,11,7,7,12,9,6,21,8,9,0,44,57,24,1,0,0,0,0,0,28,0,0.0,5.0,1.0,0.0,5.0,1.0,2.0,2.0,2.0,27.3580637576334,1.0
3163---2576205,2,12,3,1,5,1,4,18,8,26,17,4,9,9,4,13,9,3,12,17,11,7,4,30,47,22,0,0,0,0,0,0,25,0,5.0,7.0,0.0,0.0,11.0,1.0,2.0,3.0,7.0,29.263072825395316,0.0
3163---2576218,4,7,0,4,9,0,11,16,15,27,28,8,14,9,0,10,8,3,8,11,5,13,1,42,63,23,1,0,0,0,0,0,21,0,0.0,7.0,1.0,0.0,7.0,1.0,2.0,4.0,2.0,24.917664777444223,0.0
3163---2576222,2,15,10,0,2,3,4,21,28,20,18,10,2,5,11,9,14,5,5,27,5,5,1,53,48,18,0,0,0,0,0,0,28,0,1.0,4.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,24.621641273871617,0.0
3163---2576238,2,2,4,2,0,2,7,10,9,13,9,7,3,2,2,9,5,1,3,8,8,4,0,26,29,7,2,0,0,0,0,0,15,0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,26.066018624368215,0.0
3163---2576248,4,4,11,3,5,3,6,17,16,18,20,5,2,9,9,11,15,11,9,19,7,11,0,39,43,20,0,0,0,0,0,0,37,0,1.0,7.0,1.0,0.0,9.0,0.0,7.0,2.0,0.0,18.52961878779369,1.0
3163---2576258,2,3,8,1,2,0,4,21,16,25,8,8,4,6,6,15,5,1,5,13,6,3,0,41,41,16,0,0,0,0,0,0,21,0,1.0,3.0,1.0,0.0,3.0,2.0,2.0,3.0,0.0,23.17263593090744,1.0
3163---2576267,5,7,5,0,5,1,10,16,12,12,23,7,3,14,9,8,11,7,3,17,7,6,1,38,42,26,0,0,0,0,0,0,26,0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,28.05016846491309,0.0
3163---2576278,3,6,1,1,4,3,13,21,15,10,14,6,11,12,8,8,10,8,4,10,9,8,0,49,30,31,0,1,0,0,0,0,26,0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,29.643031897625807,0.0
3163---2576288,4,11,5,2,3,3,6,12,16,15,14,3,4,9,9,9,4,3,3,20,6,8,1,34,32,22,0,0,0,0,0,0,16,0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,27.86692504214955,0.0
3163---2576291,11,23,11,1,7,3,5,19,21,13,25,4,11,14,10,11,20,8,9,45,8,11,2,45,42,35,2,0,0,0,0,0,39,0,1.0,5.0,3.0,1.0,6.0,2.0,5.0,0.0,4.0,28.169493909261277,0.0
3163---2576308,3,10,2,2,6,4,6,8,27,14,27,8,4,15,11,5,7,6,10,15,4,12,0,41,49,30,0,0,0,0,0,0,18,0,2.0,7.0,1.0,0.0,8.0,2.0,5.0,3.0,2.0,23.744870296646344,0.0
3163---2576315,1,6,5,2,2,3,4,8,9,14,9,8,6,4,3,6,6,5,6,12,7,7,0,21,31,13,0,0,0,0,0,0,17,1,1.0,5.0,0.0,0.0,6.0,0.0,1.0,2.0,3.0,31.239246565725804,0.0
3163---2576328,5,12,1,2,4,2,3,21,11,15,20,5,6,10,2,8,8,3,1,18,5,8,1,35,40,18,0,1,0,0,0,0,19,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.266551326067674,0.0
3163---2576331,6,10,3,2,2,1,4,18,17,8,15,5,2,6,2,6,6,5,7,19,9,5,0,39,28,10,1,0,0,0,0,0,17,0,1.0,6.0,0.0,0.0,6.0,1.0,4.0,2.0,1.0,23.409600466257835,0.0
3164---2575966,1,7,1,2,0,1,12,16,16,11,12,8,3,6,2,12,14,4,4,9,2,3,0,44,31,11,0,0,0,0,0,0,30,0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,33.73474584829565,0.0
3164---2575972,1,6,0,0,5,1,5,13,22,9,9,6,2,6,6,7,10,6,7,7,7,6,2,40,24,14,0,0,0,0,0,0,23,0,1.0,4.0,2.0,0.0,6.0,1.0,4.0,3.0,0.0,21.55687078688928,2.0
3164---2575987,7,13,5,1,1,1,6,19,30,19,16,11,6,18,8,8,7,12,3,25,8,3,0,55,46,32,0,0,0,0,0,0,27,0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,29.476265139517864,0.0
3164---2575998,2,10,6,0,4,1,4,16,23,10,17,12,5,7,12,12,6,10,1,18,6,5,1,43,39,24,2,0,0,0,0,0,28,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16.876018487783185,0.0
3164---2576004,3,9,6,0,3,1,3,25,21,15,14,4,6,18,12,18,14,6,1,18,4,4,1,49,33,36,0,0,0,0,0,0,38,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,30.381573362813196,0.0
3164---2576016,0,3,9,0,4,2,12,15,13,13,19,4,9,6,6,10,9,7,4,12,3,6,0,40,36,21,1,0,0,0,0,0,26,0,0.0,0.0,4.0,0.0,3.0,1.0,1.0,3.0,0.0,22.653061694472548,3.0
3164---2576028,5,7,3,0,1,2,8,18,24,19,16,4,5,12,5,13,13,2,0,15,2,3,2,50,39,22,0,0,0,0,0,0,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3164---2576037,3,6,2,1,5,0,5,31,18,25,30,7,9,10,6,12,5,8,6,11,6,6,0,54,62,25,0,0,1,0,0,0,25,0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,3.0,44.2051345530215,0.0
3164---2576045,4,6,3,0,4,3,8,15,10,10,12,6,11,12,10,12,12,4,3,13,2,7,0,33,28,33,0,0,0,0,0,0,28,0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,24.077435876881015,0.0
3164---2576055,1,11,2,0,1,3,6,18,17,10,18,8,7,10,5,12,15,9,0,14,5,4,0,41,36,22,0,0,0,0,0,0,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3164---2576065,3,9,2,1,4,0,4,18,10,10,18,3,2,13,3,11,10,2,7,14,4,5,1,32,31,18,0,0,0,0,0,0,23,0,2.0,5.0,0.0,0.0,7.0,0.0,1.0,1.0,5.0,35.74769673119548,0.0
3164---2576074,7,12,4,2,0,1,9,22,17,20,10,10,7,8,7,10,6,3,1,23,7,3,1,48,40,22,0,0,0,0,0,0,19,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.83725757209056,0.0
3164---2576085,1,4,6,1,4,1,12,23,20,24,21,9,7,8,12,9,9,3,4,11,9,6,0,55,54,27,0,1,0,0,0,0,21,0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,37.573188403077,0.0
3164---2576090,1,8,9,0,2,3,2,14,24,7,12,10,5,11,13,7,15,6,3,18,3,5,1,40,29,29,0,0,0,0,0,0,28,0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,50.772661082474826,0.0
3164---2576107,6,8,5,0,2,1,9,19,30,16,16,8,9,14,7,12,13,5,4,19,3,3,0,58,40,30,0,0,0,0,0,0,30,0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,29.12914491065596,0.0
3164---2576109,8,6,6,1,0,4,12,15,13,15,20,11,6,11,15,7,9,11,0,20,9,5,0,40,46,32,0,0,0,0,0,0,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3164---2576127,3,12,5,1,6,1,10,11,25,13,21,5,5,7,4,9,13,4,2,20,2,8,0,46,39,16,1,1,0,0,0,0,26,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,22.73319782287342,0.0
3164---2576135,2,8,6,2,4,3,11,29,16,11,14,8,3,19,6,8,10,5,2,16,4,9,1,56,33,28,0,0,0,0,0,0,23,0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,15.474709297958263,0.0
3164---2576147,5,9,8,1,5,4,1,19,23,15,17,4,2,4,11,9,6,9,2,22,4,10,0,43,36,17,2,0,0,0,0,0,24,0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,40.324639009853854,0.0
3164---2576156,1,3,3,2,1,1,5,13,19,12,16,18,3,11,9,17,7,8,4,7,3,4,1,37,46,23,0,0,0,0,0,0,32,0,0.0,2.0,2.0,0.0,4.0,0.0,3.0,0.0,1.0,21.673926751304634,2.0
3164---2576162,2,3,5,0,0,1,8,24,30,7,17,13,7,6,15,5,6,9,5,10,2,1,0,62,37,28,0,0,0,0,0,0,20,0,0.0,5.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,30.539360968014602,0.0
3164---2576177,8,4,6,0,1,0,8,10,11,19,22,2,9,15,9,15,15,4,2,18,14,1,1,29,43,33,0,0,0,0,0,0,34,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,51.09982245411028,0.0
3164---2576188,1,7,6,0,9,3,12,15,13,22,16,11,11,10,12,13,12,8,7,14,5,12,1,40,49,33,0,0,0,1,0,0,33,0,5.0,2.0,0.0,0.0,7.0,0.0,3.0,2.0,2.0,25.76763784722647,0.0
3164---2576194,5,9,4,1,2,4,7,23,17,15,24,16,3,3,12,12,11,10,3,18,4,7,0,47,55,18,0,0,0,0,0,0,33,0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,27.415998053434418,1.0
3164---2576206,3,1,3,1,4,1,6,13,9,20,13,6,5,14,5,11,9,4,0,7,5,6,0,28,39,24,1,0,0,0,0,0,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3164---2576218,0,7,4,0,3,2,8,28,27,16,16,11,0,9,14,8,11,9,4,11,4,5,0,63,43,23,0,0,0,0,0,0,28,0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,33.03368813197425,0.0
3164---2576227,6,8,6,0,3,2,10,22,25,16,19,7,7,10,8,11,10,6,3,20,11,5,0,57,42,25,0,0,1,0,0,0,27,0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,43.136806463702925,0.0
3164---2576235,4,5,6,3,4,2,6,15,17,14,17,13,7,16,10,4,9,6,2,15,1,9,0,38,44,33,0,0,0,0,0,0,19,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,24.66038474984878,0.0
3164---2576245,1,3,6,1,1,1,6,14,17,15,12,7,2,7,6,7,3,1,2,10,2,3,1,37,34,15,0,0,0,0,0,0,11,0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,31.18842153990141,0.0
3164---2576255,8,15,2,2,4,2,8,22,13,11,5,3,9,12,3,8,9,3,3,25,4,8,2,43,19,24,0,0,0,0,0,0,20,0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,41.02020334114575,0.0
3164---2576264,5,7,1,0,3,2,7,23,21,13,12,9,11,12,4,22,16,4,1,13,2,5,0,51,34,27,0,0,0,0,0,0,42,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31.04834939252005,0.0
3164---2576275,6,3,3,1,2,2,3,13,9,8,7,5,6,3,4,11,13,1,3,12,2,5,1,25,20,13,1,0,0,0,0,0,25,0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,20.831122113254875,0.0
3164---2576280,7,5,5,2,3,2,7,21,28,18,19,2,11,13,8,12,7,8,4,17,1,7,0,56,39,32,1,0,0,0,0,0,27,0,0.0,3.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,27.187823146806064,1.0
3164---2576297,2,7,4,1,3,0,13,20,15,21,11,14,10,11,4,12,9,10,4,13,6,4,0,48,46,25,1,0,0,0,0,0,31,0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,28.358989679725514,0.0
3164---2576299,3,11,3,1,0,3,8,14,13,15,14,9,9,8,8,16,14,7,1,17,7,4,0,35,38,25,0,0,0,0,0,0,37,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.38361202590827,0.0
3164---2576317,7,3,4,3,4,2,12,23,11,15,26,10,4,8,7,16,6,7,2,14,9,9,0,46,51,19,1,0,0,0,0,0,29,0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,10.830263702129717,0.0
3164---2576325,3,5,5,1,1,4,8,21,8,10,17,10,3,7,7,9,11,7,5,13,10,6,0,37,37,17,1,0,0,0,0,0,27,0,1.0,4.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,29.73165462808696,0.0
3164---2576337,2,6,2,0,2,0,11,16,12,12,10,3,7,9,8,20,3,6,4,10,3,2,0,39,25,24,2,0,0,0,0,0,29,0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,31.326241558119392,0.0
3165---2575968,0,11,3,1,4,1,10,17,15,8,16,3,1,6,5,4,11,7,6,14,5,6,1,42,27,12,0,0,0,0,0,0,22,0,2.0,4.0,0.0,0.0,5.0,1.0,1.0,2.0,3.0,34.911910322960104,0.0
3165---2575970,5,4,2,1,2,1,8,11,8,12,11,3,2,5,4,12,16,8,8,11,6,4,1,27,26,11,0,0,0,1,0,0,36,0,4.0,4.0,0.0,0.0,7.0,1.0,3.0,3.0,2.0,24.403534407028108,0.0
3165---2575985,0,6,3,0,1,0,10,11,7,10,15,7,4,6,6,10,4,4,2,9,6,1,0,28,32,16,1,0,0,0,0,0,18,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,29.397879082158262,0.0
3165---2575989,3,9,4,0,7,0,12,20,9,26,23,6,7,11,1,8,17,5,4,16,5,7,1,41,55,19,1,0,0,0,0,0,30,0,0.0,4.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,21.348486958936597,0.0
3165---2576003,5,9,5,0,4,1,10,14,13,22,15,7,8,12,13,8,10,5,1,19,8,5,1,37,44,33,0,0,0,0,0,0,23,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.60952246016001,0.0
3165---2576009,8,13,3,0,4,2,10,21,13,12,15,5,2,13,7,8,14,5,7,24,5,6,1,44,32,22,2,0,0,0,0,0,27,0,1.0,6.0,0.0,0.0,6.0,1.0,0.0,1.0,6.0,37.461570187944275,0.0
3165---2576021,6,9,3,0,4,0,15,20,18,22,18,7,10,7,2,7,11,4,1,18,9,4,1,53,47,19,1,0,0,0,0,0,22,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.00761835667431,0.0
3165---2576038,1,9,6,1,6,2,9,19,9,18,17,3,5,9,4,9,17,1,2,16,7,9,0,37,38,18,0,0,0,0,0,0,27,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,42.4645795008259,0.0
3165---2576041,3,15,2,0,2,2,3,15,11,10,15,6,9,3,1,9,11,5,9,20,10,4,1,29,31,13,0,0,0,0,0,0,25,0,2.0,7.0,0.0,0.0,6.0,3.0,2.0,4.0,3.0,27.95294394975492,0.0
3165---2576052,4,11,1,1,4,0,8,24,10,15,12,0,5,12,3,11,14,4,4,16,2,5,0,42,27,20,0,0,0,0,0,0,29,0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,38.605788072109206,0.0
3165---2576065,2,9,3,0,6,1,4,18,11,11,19,4,3,14,2,10,15,10,3,14,8,7,1,33,34,19,0,0,0,0,0,0,35,0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,26.94448208033097,0.0
3165---2576072,2,10,8,2,1,1,6,12,11,14,1,7,1,3,7,3,8,2,2,20,8,4,2,29,22,11,1,0,0,1,0,0,13,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,30.638669480410883,0.0
3165---2576087,2,13,9,1,2,5,9,9,9,17,11,12,12,13,4,7,9,4,5,24,4,8,0,27,40,29,0,0,0,0,0,0,20,0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,2.0,3.0,32.470580283948344,1.0
3165---2576092,4,16,2,0,8,2,6,20,27,26,19,6,8,14,4,17,9,7,2,22,5,10,0,53,51,26,1,0,0,0,0,0,33,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,20.62835462213323,0.0
3165---2576104,1,5,4,0,1,1,7,15,5,17,10,5,3,7,3,10,9,3,4,10,10,2,0,27,32,13,0,0,0,0,0,0,22,0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,25.389179926983985,0.0
3165---2576110,9,20,6,1,2,0,5,11,15,21,18,8,6,9,6,10,6,3,1,35,8,3,1,31,47,21,0,0,0,0,0,0,19,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.644674881198984,0.0
3165---2576122,11,19,10,1,5,2,6,13,26,21,21,3,17,10,7,10,14,8,4,40,6,8,0,45,45,34,0,0,0,0,0,0,32,0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,25.900240578984757,0.0
3165---2576130,4,15,9,1,2,0,6,9,16,6,14,8,2,10,11,13,8,2,1,28,6,3,0,31,28,23,0,0,0,0,0,0,23,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,29.686360504447155,0.0
3165---2576140,8,1,7,1,1,4,9,16,17,25,12,13,3,8,7,7,11,10,4,16,7,6,1,42,50,18,0,0,0,0,0,0,28,0,1.0,3.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,22.223162292568276,0.0
3165---2576158,4,6,4,0,2,0,2,19,9,7,10,6,2,6,1,14,5,7,2,14,6,2,1,30,23,9,0,0,0,0,0,0,26,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,39.03643058971143,0.0
3165---2576160,0,6,1,0,0,2,7,20,9,14,10,10,5,12,3,9,1,4,1,7,6,2,0,36,34,20,0,0,0,0,0,0,14,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,45.60701700396552,0.0
3165---2576175,2,8,1,1,2,0,4,10,4,25,5,1,8,6,0,6,7,1,1,11,6,3,0,18,31,14,1,0,0,1,0,0,14,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,78.00410245621701,0.0
3165---2576179,3,8,2,0,4,1,5,13,13,26,23,6,19,16,10,19,8,7,1,13,6,5,2,31,55,45,1,0,0,0,0,0,34,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,29.29573347776089,0.0
3165---2576193,7,15,4,0,8,1,6,15,20,15,12,7,16,14,6,13,9,12,5,26,8,9,0,41,34,36,1,0,0,0,0,0,34,0,3.0,2.0,0.0,0.0,5.0,0.0,1.0,1.0,3.0,32.001975216544295,0.0
3165---2576199,15,15,5,1,1,1,2,22,29,7,12,12,8,16,10,9,12,13,3,35,6,3,0,53,31,34,0,0,0,0,0,0,34,0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,37.36935015592476,0.0
3165---2576211,10,15,6,1,8,3,11,18,23,21,21,11,12,17,11,8,8,6,0,31,8,12,0,52,53,40,0,0,0,0,0,0,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3165---2576228,4,10,7,1,7,1,4,12,6,17,19,11,6,8,4,12,7,5,2,21,6,9,0,22,47,18,0,0,0,0,0,0,24,0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0000000000000036,0.0
3165---2576231,6,17,9,0,3,4,7,14,13,19,20,5,5,15,6,7,6,3,0,32,7,7,0,34,44,26,0,0,0,0,0,0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3165---2576242,5,7,3,0,4,2,11,17,7,18,12,3,6,12,6,7,7,4,2,15,6,6,0,35,33,24,1,0,0,0,0,0,18,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,29.152757608955913,0.0
3165---2576255,2,15,8,3,4,2,3,5,11,13,24,8,3,12,9,13,4,4,2,25,11,9,0,19,45,24,0,0,0,0,0,0,21,0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,20.429017717738333,0.0
3165---2576262,2,5,2,0,6,1,7,16,4,22,11,7,5,7,6,14,9,4,0,9,15,7,1,27,40,18,1,0,0,0,0,0,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3165---2576277,2,16,3,0,7,1,6,9,11,12,17,5,4,9,4,6,9,12,2,21,5,8,0,26,34,17,0,0,0,0,0,0,27,0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,37.711463152946905,0.0
3165---2576282,8,15,11,3,8,4,9,7,18,16,13,8,7,13,8,7,13,5,5,34,7,15,1,34,37,28,1,0,0,0,0,0,25,0,2.0,2.0,1.0,0.0,5.0,0.0,1.0,3.0,1.0,27.67936574886545,1.0
3165---2576294,1,10,12,1,1,0,7,15,10,11,14,5,8,12,9,7,6,4,2,23,10,2,0,32,30,29,0,0,0,0,0,0,17,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,29.385839838606486,0.0
